experiment,epoch,accuracy,loss,val_accuracy,val_loss,recall,f1_score,mcc,epoch_time
resnet50_0.0001_12,6,0.9478813409805298,0.1473319232463836,0.9713296890258788,0.0877519622445106,0.9714574792748996,0.9724820338183982,0.9615601914822184,88.77
resnet50_0.0001_12,7,0.9559321999549866,0.1269914954900741,0.9703410863876344,0.0844086110591888,0.9711810148483526,0.971940011722636,0.9601207952116289,100.73
resnet50_0.0001_12,8,0.9557203650474548,0.1259191930294037,0.9742956161499025,0.0765439867973327,0.9754992068828756,0.975959066967788,0.9654284047844977,95.26
resnet50_0.0001_12,9,0.9558262825012208,0.1289684921503067,0.9757785201072692,0.0760229974985122,0.976363968521732,0.9769610305608692,0.9674073296887248,86.21
resnet50_0.0001_12,10,0.9611228704452516,0.114433005452156,0.9703410863876344,0.0824225917458534,0.9701273351048272,0.971484048703838,0.960203252092914,87.56
resnet50_0.0001_12,11,0.9626059532165528,0.1095054745674133,0.975284218788147,0.0749864429235458,0.9756136389618278,0.9764500534686228,0.9667834346854004,87.61
resnet50_0.0001_12,12,0.9627118706703186,0.1055733785033226,0.9728126525878906,0.0804730132222175,0.972752936615466,0.973861448549973,0.9635195758579772,87.17
resnet50_0.0001_8,1,0.7956568002700806,0.5502527356147766,0.9367276430130004,0.1892115622758865,0.9395382304597264,0.9415634350012038,0.9149222942491876,88.4
resnet50_0.0001_8,2,0.9133474826812744,0.2480561137199401,0.952545702457428,0.1302588582038879,0.9537399599696904,0.9555341863771876,0.936229477810792,87.72
resnet50_0.0001_8,3,0.9297669529914856,0.2020054310560226,0.9480968713760376,0.1358477175235748,0.9481193184709876,0.9506149967265092,0.9306607384224244,90.95
resnet50_0.0001_8,4,0.9401482939720154,0.1763390302658081,0.9634206891059875,0.1021172180771827,0.963881820576016,0.9651964253768744,0.9510106102997552,89.59
resnet50_0.0001_8,5,0.944385588169098,0.1587466299533844,0.9574888944625854,0.1121511608362197,0.9570280709297954,0.9592143734231788,0.943045755258104,88.52
resnet50_0.0001_8,6,0.9537076354026794,0.1432745605707168,0.965892255306244,0.0909678563475608,0.9669617283867616,0.968098010842412,0.9541964457777392,89.33
resnet50_0.0001_8,7,0.9512711763381958,0.1367000490427017,0.9634206891059875,0.0929464399814605,0.964495187498046,0.9658378385634036,0.9509515541109778,97.7
resnet50_0.0001_8,8,0.9560381174087524,0.1288611143827438,0.97380131483078,0.0797357335686683,0.9729788409769878,0.974248506127295,0.965039988349496,89.16
resnet50_0.001_10,1,0.8909957408905029,0.3087445795536041,0.947108268737793,0.1313518434762954,0.9474446186858289,0.9497954189063452,0.9291516793296264,86.84
resnet50_0.001_10,2,0.9344279766082764,0.1813705861568451,0.951062798500061,0.1455061882734298,0.9496868094011056,0.9523609749505624,0.9349673971647012,89.82
resnet50_0.001_10,3,0.9404661059379578,0.1666729152202606,0.9653978943824768,0.0972621217370033,0.964834421763226,0.9664954799496024,0.953682947489754,88.7
resnet50_0.001_10,4,0.9488347172737122,0.1456133127212524,0.9594661593437196,0.1036081463098526,0.960821385753147,0.9622634123643592,0.9457030549550208,89.07
resnet50_0.001_10,5,0.951694905757904,0.1373816132545471,0.9649035930633544,0.0946535840630531,0.9660600755678111,0.967375568698763,0.9529460406731206,86.72
resnet50_0.001_10,6,0.9492584466934204,0.1355139464139938,0.9663865566253662,0.0901178196072578,0.9670827956532972,0.968434729144412,0.9548716560174216,87.25
resnet50_0.001_10,7,0.9495762586593628,0.1301164776086807,0.956500232219696,0.1133424788713455,0.9561921061721256,0.958098147283877,0.9417332803009114,89.75
resnet50_0.001_10,8,0.9566737413406372,0.1170959249138832,0.965892255306244,0.0944398343563079,0.9648491928234512,0.9666228650253011,0.9544092418989092,103.06
resnet50_0.001_10,9,0.9540254473686218,0.1201356276869773,0.9649035930633544,0.0926866456866264,0.965407202676046,0.9659257956327229,0.9529302522379164,88.38
resnet50_0.001_10,10,0.9598516821861268,0.1149730384349823,0.9644092917442322,0.0966663211584091,0.9661109925688666,0.966481096727836,0.9522015667786792,87.37
resnet50_0.001_12,1,0.8908898234367371,0.2985415756702423,0.9495798349380492,0.141145572066307,0.948661884965032,0.9512048342187304,0.9329402172226898,117.71
resnet50_0.001_12,2,0.935169517993927,0.1864206939935684,0.9663865566253662,0.1036870628595352,0.9692791189998152,0.9683753847405144,0.9549289722990556,99.52
resnet50_0.001_12,3,0.9412076473236084,0.1694639772176742,0.9589717984199524,0.0990434885025024,0.9593550998233078,0.9616863174842892,0.9450952393435152,75.96
resnet50_0.001_12,4,0.9465042352676392,0.1454182714223861,0.9713296890258788,0.0857553929090499,0.9715670820070916,0.9726536652924548,0.961477195003728,74.62
resnet50_0.001_12,5,0.9527542591094972,0.130958616733551,0.9728126525878906,0.079758770763874,0.973238266283167,0.9740692614488528,0.9634415163195252,74.16
resnet50_0.001_12,6,0.9543431997299194,0.1309292614459991,0.9822046756744384,0.052713543176651,0.982412040769998,0.982649604133762,0.9760784820249476,75.2
resnet50_0.001_12,7,0.959639847278595,0.1164157316088676,0.9728126525878906,0.073171779513359,0.9737763603664812,0.974599126234322,0.96347431425543,75.34
resnet50_0.001_12,8,0.9549788236618042,0.1214582026004791,0.9723183512687684,0.0713268220424652,0.9713836969147118,0.9728558941053445,0.9629672122293556,79.38
resnet50_0.001_12,9,0.9556143879890442,0.117496334016323,0.9683638215065002,0.0756220892071724,0.9686056164667092,0.9699268554567348,0.9575001307033127,74.98
resnet50_0.001_12,10,0.9588983058929444,0.1145024970173835,0.9747899174690248,0.0700141265988349,0.9752261126917652,0.975925127822918,0.96609324932312,76.18
resnet50_0.001_12,11,0.9641948938369752,0.098160333931446,0.9742956161499025,0.0674100667238235,0.9741395621660872,0.9751528694093484,0.965455267364264,78.6
resnet50_0.001_12,12,0.9587923884391784,0.1090142950415611,0.977261483669281,0.0664628073573112,0.977064493462406,0.9778210899756624,0.9695107582498405,76.01
resnet50_0.001_8,1,0.8908898234367371,0.3149904608726501,0.960454761981964,0.1143067553639411,0.9619515263560566,0.962190715251338,0.9469407615949034,81.84
resnet50_0.001_8,2,0.9342160820961,0.1893128454685211,0.9307958483695984,0.161364659667015,0.9336543727738236,0.9369603440931662,0.9088660440573354,76.11
resnet50_0.001_8,3,0.9379237294197084,0.1716869175434112,0.9777557849884032,0.0695429891347885,0.9776343561525782,0.978309629277402,0.9701776762746972,74.21
resnet50_0.001_8,4,0.9488347172737122,0.1472657024860382,0.9579831957817078,0.107830598950386,0.9578289605547248,0.9598679652540144,0.9436606783643536,75.16
resnet50_0.001_8,5,0.9507415294647216,0.1333575099706649,0.9693524241447448,0.0836955979466438,0.9685750137446992,0.969693599517084,0.959084672237484,74.84
resnet50_0.001_8,6,0.9496821761131288,0.1322151273488998,0.9693524241447448,0.0756742879748344,0.9698497685029862,0.9709432560022956,0.9587998000991264,73.92
resnet50_0.001_8,7,0.9533898234367372,0.1304855346679687,0.9461196064949036,0.1263134628534317,0.9479070192848428,0.9502645589485588,0.9282562062799328,74.7
resnet50_0.001_8,8,0.9526482820510864,0.1236744746565818,0.977261483669281,0.0678475722670555,0.9769559929055078,0.9776285717575568,0.9696042638326466,75.9
xception_5e-05_10,1,0.6953389644622803,0.8433663845062256,0.8650519251823425,0.5413660407066345,0.8683344705462819,0.8693677832568198,0.8217187071855162,211.39
xception_5e-05_10,2,0.863135576248169,0.4526848793029785,0.9070687294006348,0.3628005385398865,0.9093154165524824,0.9091126018872238,0.8759698379925571,162.89
xception_5e-05_10,3,0.8826271295547485,0.3641510307788849,0.9154720902442932,0.2929183840751648,0.9188589210204552,0.9167301110610756,0.8870362068392464,141.27
xception_5e-05_10,4,0.8978813290596008,0.3126280307769775,0.9268413186073304,0.257375031709671,0.9278791873355674,0.928168290039436,0.9021941028294014,140.97
xception_5e-05_10,5,0.906144082546234,0.2836246192455292,0.933761715888977,0.2282699346542358,0.9364081195199856,0.934671415266751,0.9111226867965082,138.43
xception_5e-05_10,6,0.9144067764282228,0.2659947872161865,0.9401878118515016,0.2050773501396179,0.9430481524424726,0.9411656641505096,0.9196586548233916,140.42
xception_5e-05_10,7,0.9163135886192322,0.250421941280365,0.9436480402946472,0.1908726841211319,0.9447751144335677,0.9447572913667784,0.9244703287424202,141.66
xception_5e-05_10,8,0.9200211763381958,0.2388777136802673,0.9500741362571716,0.1786573678255081,0.9523451985464269,0.9514901103637016,0.9328448722724392,139.58
xception_5e-05_10,9,0.9236229062080384,0.2245317548513412,0.950568437576294,0.1669879853725433,0.953554275449964,0.9518828791386176,0.93355850982023,144.01
xception_5e-05_10,10,0.929025411605835,0.2186746597290039,0.9515570998191832,0.1579573899507522,0.954655597035867,0.9530432189213656,0.9348783177699336,137.94
xception_5e-05_12,1,0.689194917678833,0.8362295627593994,0.858131468296051,0.5457046627998352,0.8666969382095093,0.8597137551812959,0.8109423076706905,196.99
xception_5e-05_12,2,0.8614406585693359,0.451147198677063,0.8991596698760986,0.3620434999465942,0.9040394056807552,0.9009821964278542,0.8653808248540786,150.59
xception_5e-05_12,3,0.8852754235267639,0.3536775112152099,0.9164606928825378,0.2924618422985077,0.9213187851478526,0.918177482804312,0.8882601076197784,139.83
xception_5e-05_12,4,0.9004237055778503,0.3065637350082397,0.920415222644806,0.255115807056427,0.923654348423772,0.9221262137882013,0.8936711219535038,143.07
xception_5e-05_12,5,0.903389811515808,0.2825788259506225,0.93227881193161,0.2252678275108337,0.9354389312251968,0.9335406817715904,0.909161476802476,143.12
xception_5e-05_12,6,0.9117584824562072,0.2594230771064758,0.9347503781318665,0.2101601064205169,0.9375083389305948,0.9359924324792982,0.9125723996375544,142.4
xception_5e-05_12,7,0.9200211763381958,0.2437659800052642,0.9431537389755248,0.192813754081726,0.9446164107476744,0.94464185359828,0.9238321920464736,147.52
xception_5e-05_12,8,0.9236229062080384,0.23142009973526,0.9476025700569152,0.1783810704946518,0.9497325206814554,0.949170939570478,0.9296070938993706,142.71
xception_5e-05_12,9,0.9253178238868712,0.2198513299226761,0.949085533618927,0.1745988130569458,0.9500635969381734,0.95051490702732,0.9316256642830733,144.2
xception_5e-05_12,10,0.9280720353126526,0.2126258313655853,0.9515570998191832,0.1621705591678619,0.9540831730590768,0.9528040006050438,0.9349023390873764,143.02
xception_5e-05_12,11,0.929025411605835,0.208522081375122,0.950568437576294,0.1605118960142135,0.9518359013442996,0.9518084207034084,0.9338108499372438,141.59
xception_5e-05_12,12,0.9338983297348022,0.1981679201126098,0.960454761981964,0.1461262255907058,0.9634204390048268,0.9618365982872964,0.9469779294392272,147.78
xception_5e-05_8,1,0.6972457766532898,0.8292757272720337,0.8264952898025513,0.5755041837692261,0.828436129331515,0.8302808244846204,0.7720394770287489,144.46
xception_5e-05_8,2,0.8504237532615662,0.476370096206665,0.8952051401138306,0.3907997608184814,0.9026154590730712,0.897470691375783,0.8604736475132757,139.3
xception_5e-05_8,3,0.8813559412956238,0.3730703890323639,0.918437957763672,0.3096604347229004,0.921953265091216,0.9199920159748364,0.890828135148927,140.19
xception_5e-05_8,4,0.8940678238868713,0.3292816579341888,0.926347017288208,0.2703346908092499,0.9284571443246468,0.9275428689085774,0.9013254084794928,139.29
xception_5e-05_8,5,0.9037076234817504,0.2950283288955688,0.9357389807701112,0.2372736781835556,0.9387901273862298,0.936761798600662,0.913741705535061,143.47
xception_5e-05_8,6,0.9093220233917236,0.2742859125137329,0.9416707754135132,0.21601103246212,0.9444488038140552,0.9426078324146442,0.9216679915948646,139.8
xception_5e-05_8,7,0.9155720472335817,0.2574225068092346,0.9436480402946472,0.2003742605447769,0.9476147258944158,0.944707678134633,0.9245149485698448,142.39
xception_5e-05_8,8,0.9179025292396544,0.240348607301712,0.9466139674186708,0.1894972324371338,0.9489157578210063,0.9478356359267186,0.928425687999792,147.02
xception_0.0001_10,1,0.7666313648223877,0.6561248302459717,0.8971824049949646,0.3968456387519836,0.900366813117198,0.9004222180605637,0.8628218984053261,143.84
xception_0.0001_10,2,0.8849576115608215,0.3559258282184601,0.9258527159690856,0.2661652565002441,0.9296064231152228,0.9275445836974854,0.9005390500526499,140.46
xception_0.0001_10,3,0.9036017060279846,0.2903024852275848,0.9312901496887208,0.2264322191476822,0.9335267783008988,0.9331034000380584,0.9085610668288993,139.33
xception_0.0001_10,4,0.9163135886192322,0.2546936571598053,0.9446367025375366,0.1918573230504989,0.9460750026111296,0.9459249210680528,0.9257551812609732,139.9
xception_0.0001_10,5,0.9203389883041382,0.2388059496879577,0.9515570998191832,0.1756074875593185,0.9524279155215448,0.9526545898879716,0.9348758850343696,138.57
xception_0.0001_10,6,0.9263771176338196,0.2122076004743576,0.9500741362571716,0.1634626388549804,0.951785698215304,0.9513013101064274,0.9331707156282404,140.32
xception_0.0001_10,7,0.927224576473236,0.2026795148849487,0.9579831957817078,0.147389680147171,0.9603482464211386,0.958744255721553,0.9435958296848808,142.81
xception_0.0001_10,8,0.93358051776886,0.1969065964221954,0.9649035930633544,0.1331420242786407,0.9672197167174368,0.966129277011374,0.9528085385951716,141.53
xception_0.0001_10,9,0.9355932474136353,0.1870460212230682,0.9619377255439758,0.1291098445653915,0.9647546349400448,0.962887124098028,0.9488722796654192,143.17
xception_0.0001_10,10,0.9393008351325988,0.1758012026548385,0.9663865566253662,0.1208681985735893,0.9686709281540448,0.9676232416536906,0.9548765287255392,142.68
xception_0.0001_12,1,0.7665254473686218,0.6576032042503357,0.8863074779510498,0.3823737204074859,0.893052774843697,0.8909076513465514,0.8497021384341354,144.9
xception_0.0001_12,2,0.8881356120109558,0.3463472127914428,0.9298072457313538,0.2631323337554931,0.931512392864726,0.9314802247415028,0.9059467520613548,140.07
xception_0.0001_12,3,0.902860164642334,0.2861279845237732,0.9416707754135132,0.2119724750518798,0.94334863790647,0.943021855660833,0.9215659627868268,140.57
xception_0.0001_12,4,0.9162076115608216,0.2497873902320861,0.9441423416137696,0.1880100667476654,0.9448282892882348,0.9456701942617723,0.9251550658565832,138.82
xception_0.0001_12,5,0.925635576248169,0.2269457727670669,0.9530400633811952,0.1645586043596267,0.9563408071329038,0.95418671929948,0.9370186560683276,138.96
xception_0.0001_12,6,0.9252118468284608,0.218636929988861,0.9560059309005736,0.1525551378726959,0.9577352116201372,0.9576741170790852,0.9408350950003472,138.98
xception_0.0001_12,7,0.9311440587043762,0.1997226625680923,0.962432026863098,0.1380831003189087,0.9655876501078628,0.9640756202196792,0.9495812423628486,139.6
xception_0.0001_12,8,0.9342160820961,0.1898562908172607,0.9644092917442322,0.1310262978076934,0.9668259121958208,0.9660917085020616,0.9521541692073828,141.68
xception_0.0001_12,9,0.9385592937469482,0.1759286820888519,0.9634206891059875,0.1237602084875106,0.966168209957295,0.9648542648509956,0.9509328230515774,142.29
xception_0.0001_12,10,0.941525399684906,0.1717522144317627,0.969846785068512,0.1168576478958129,0.9721841566626728,0.9712673772973792,0.959468494394604,146.34
xception_0.0001_12,11,0.9422669410705566,0.1717729568481445,0.967869520187378,0.1106046214699745,0.9700169455596364,0.9694745217597764,0.9568222745610944,148.52
xception_0.0001_12,12,0.9447034001350404,0.1634026765823364,0.971824049949646,0.105091281235218,0.9739937405521266,0.9734011503149768,0.9621179789241576,141.55
xception_0.0001_8,1,0.7716101408004761,0.6453307867050171,0.9060800671577454,0.3719209730625152,0.908449195802302,0.9086008451097456,0.8743038786299793,144.05
xception_0.0001_8,2,0.8895127177238464,0.3404500186443329,0.9273356199264526,0.2635452151298523,0.9295713895562174,0.9291007355601126,0.9029831029188612,139.52
xception_0.0001_8,3,0.9041313529014589,0.2848741710186004,0.9416707754135132,0.2190841436386108,0.9423587766738474,0.9424263660949064,0.9218558925580276,140.79
xception_0.0001_8,4,0.916419506072998,0.2529180347919464,0.9466139674186708,0.1878898739814758,0.9492195184436816,0.948223643689014,0.9286931549378766,137.96
xception_0.0001_8,5,0.9237288236618042,0.2276132553815841,0.954522967338562,0.1649087220430374,0.956885577977536,0.9556574107422454,0.938943944102162,138.1
xception_0.0001_8,6,0.9270127415657043,0.217781588435173,0.9574888944625854,0.1544176787137985,0.958650533324019,0.959203288350041,0.9430989126982672,143.34
xception_0.0001_8,7,0.9330508708953856,0.1966098099946975,0.9609490633010864,0.1410176753997802,0.962970184469866,0.9623748528079435,0.9476222579289488,139.22
xception_0.0001_8,8,0.934639811515808,0.1914512813091278,0.9668808579444884,0.130073994398117,0.9685631728364108,0.968276527877901,0.9554411932287632,138.01
xception_0.001_10,1,0.8724576234817505,0.3575076162815094,0.9441423416137696,0.16563580930233,0.946964467792292,0.9461880278397774,0.925681847295408,143.7
xception_0.001_10,2,0.9213982820510864,0.221616119146347,0.9535343647003174,0.1339046657085418,0.9572598144345172,0.955724170075252,0.9381226667687128,139.17
xception_0.001_10,3,0.9323093295097352,0.188873216509819,0.967869520187378,0.1007551178336143,0.9698397852157864,0.9688940280923648,0.9567951513174338,139.88
xception_0.001_10,4,0.939194917678833,0.173003613948822,0.9649035930633544,0.1031089425086975,0.9673540645656696,0.9661519135598878,0.9531310811081094,139.69
xception_0.001_10,5,0.940995752811432,0.1649019122123718,0.95847749710083,0.1179822385311126,0.9607376098992286,0.9609812777733128,0.9449443082269472,139.03
xception_0.001_10,6,0.9431143999099731,0.1542421579360962,0.9688581228256226,0.0965448319911956,0.9699626998968798,0.9705192689425416,0.95810638682859,143.19
xception_0.001_10,7,0.9496821761131288,0.1386430561542511,0.967869520187378,0.0891737788915634,0.967502500969272,0.9688859917482312,0.95712113053542,140.45
xception_0.001_10,8,0.949364423751831,0.1393871158361435,0.9728126525878906,0.079597108066082,0.9736291212149312,0.9737218222010312,0.9635089488144188,138.18
xception_0.001_10,9,0.9515889883041382,0.135955810546875,0.9787444472312928,0.0658753961324691,0.979363837856556,0.9798721018361388,0.9714191902404165,139.62
xception_0.001_10,10,0.9555084705352784,0.1261927634477615,0.9782501459121704,0.0714554190635681,0.9791386787342986,0.9793050846594732,0.9707629331443548,142.9
xception_0.001_12,1,0.8689618706703186,0.3593852818012237,0.9327731132507324,0.2024176567792892,0.9345649288404996,0.9343156804616536,0.9104014057300794,142.15
xception_0.001_12,2,0.9236229062080384,0.2145615071058273,0.9594661593437196,0.1272124052047729,0.9633340585677972,0.9609962445687256,0.945790074995748,139.67
xception_0.001_12,3,0.9325211644172668,0.1902423202991485,0.962432026863098,0.1170597225427627,0.9658700044827292,0.9640588717125604,0.9499518815733984,138.83
xception_0.001_12,4,0.9389830231666564,0.1718016266822815,0.9649035930633544,0.1064098551869392,0.9653404124394712,0.966133687379773,0.9528581493630394,139.42
xception_0.001_12,5,0.9470338821411132,0.1560880094766616,0.9747899174690248,0.0919670686125755,0.9764396204322976,0.9757191934491716,0.9661401533453386,138.46
xception_0.001_12,6,0.9458686709403992,0.1482011377811432,0.9747899174690248,0.0779169499874115,0.9756081178788276,0.97577050114353,0.9660482297509122,139.98
xception_0.001_12,7,0.9469279646873474,0.1441967785358429,0.975284218788147,0.0769161060452461,0.9762953308705996,0.9759275701920186,0.9668023210259516,140.3
xception_0.001_12,8,0.9502118825912476,0.1379468739032745,0.9728126525878906,0.0769689977169036,0.9738147641609226,0.9739934669196356,0.9634003154122924,144.43
xception_0.001_12,9,0.9528601765632628,0.1296600103378296,0.9767671823501588,0.0633406564593315,0.9780192795622884,0.9778097245621158,0.968743787030891,138.94
xception_0.001_12,10,0.9520127177238464,0.126607596874237,0.9782501459121704,0.0671901628375053,0.9784455979300268,0.9792738632638016,0.970724669005798,139.04
xception_0.001_12,11,0.9566737413406372,0.118671640753746,0.9822046756744384,0.0607678070664405,0.9826482437810148,0.9829209839444298,0.9760434314805844,139.59
xception_0.001_12,12,0.9546610116958618,0.1244380101561546,0.9782501459121704,0.0679115429520607,0.9788334811361192,0.9790407532438096,0.9707457073941728,138.69
xception_0.001_8,1,0.8668432235717773,0.35792186856269836,0.9520514011383057,0.16899259388446808,0.9544972816532078,0.9543443440953567,0.9355132130735563,142.87
xception_0.001_8,2,0.9257415533065796,0.21480810642242432,0.9589717984199524,0.12738609313964844,0.9598599985307901,0.9607920077904882,0.9448868757063075,139.27
xception_0.001_8,3,0.934110164642334,0.18324926495552063,0.9634206891059875,0.10939263552427292,0.9662472218967662,0.9650242219987475,0.9509982026062801,139.55
xception_0.001_8,4,0.939194917678833,0.1654200404882431,0.9703410863876343,0.0949200764298439,0.9712009841206573,0.9721200330352342,0.9602175637837118,138.86
xception_0.001_8,5,0.9462924003601074,0.1561541110277176,0.9708353877067566,0.09145982563495636,0.9713242557377805,0.9720991070918164,0.9607817297635926,139.2
xception_0.001_8,6,0.9473516941070557,0.14949627220630646,0.969846785068512,0.08973594009876251,0.9712574119981822,0.9709036094383794,0.9594668769891076,140.26
xception_0.001_8,7,0.9469279646873474,0.14768332242965698,0.9742956161499023,0.08116503059864044,0.9758202998523939,0.9758497985115414,0.9654016748227536,138.39
xception_0.001_8,8,0.9511652588844299,0.13542751967906952,0.9777557849884033,0.0812767967581749,0.9777329047894804,0.9786927109260615,0.9700628207945714,140.66
